"Size","Rooms","Fee","Elevator","Balcony","Patio","Price"
90.5,3,4485,0,1,0,5892000
57.7,2,3510,0,0,1,4402200
84.4,3,5365,1,1,0,970300
65.2,5,5378,1,0,0,4604500
50,2,2644,0,0,0,1991300
46.1,5,2565,0,1,0,3354000
69.4,2,3724,1,0,0,1923000
40,2,2509,1,0,0,2820600
57.6,2,3373,1,1,0,2916100
63.4,2,3153,1,0,1,2895700
65.8,3,2036,1,1,0,2457000
68.4,2,2109,1,1,0,2144300
71.2,2,3438,0,0,0,1524800
56,2,4156,0,0,0,846400
109.4,5,5325,0,1,1,2861700
104,4,6403,1,0,0,2886500
66.3,3,3202,1,0,0,3736800
77.1,2,3960,1,1,0,3909500
54.2,1,3389,1,1,0,2837500
43.1,2,2151,0,0,0,3747900
70.7,2,4120,0,1,0,1479200
100.7,4,6010,1,1,0,5601000
77.4,3,4680,0,1,0,5807600
25.9,2,2417,1,1,0,721900
63.2,2,3790,1,1,0,2606800
46,2,2037,0,0,0,2478000
61.7,2,3381,1,1,0,1615400
95.6,3,4388,1,1,0,4806200
56.4,3,3606,0,1,0,4160900
22.1,1,1446,1,1,1,1908500
60.2,2,3569,1,0,0,1418800
39,1,2153,1,1,0,1546100
88.1,2,4584,0,0,0,2132600
59.5,2,2437,1,1,1,2702600
63.3,3,3433,1,1,0,3437200
66.9,4,3218,0,1,0,1469900
54.8,3,2903,1,1,0,1018100
93.9,3,4564,1,0,0,1185500
45.3,5,3035,0,1,0,2222400
54.6,5,4135,1,1,0,4034700
104.3,4,5211,1,0,0,1734700
48.8,5,3053,1,1,0,4069400
59.1,3,2878,1,1,0,6719100
36.5,1,2284,0,0,0,3034100
91.8,3,4486,0,1,0,2932000
24,1,1394,1,1,0,1464400
86.8,4,3313,0,1,1,2085400
52.2,2,5036,0,0,0,2705300
58.8,3,4519,1,0,0,475900
55.8,2,3138,1,1,0,4400400
71.5,3,4264,1,0,1,1240200
43.4,2,3185,1,0,0,3443300
24,1,1770,0,0,0,2162400
46.5,2,3193,0,1,0,940100
112.8,5,6182,1,1,0,15711400
68.8,3,3756,0,0,0,1262300
70.2,2,5871,0,1,0,3449500
83.1,5,4593,0,1,0,4878800
75.9,5,3686,0,1,0,1791500
57,1,3737,1,1,0,1978000
39.5,2,2567,0,1,0,994800
28.1,1,2153,1,1,0,1945900
61.2,2,2292,0,1,1,2859600
42.5,2,3346,0,0,0,1733100
52.1,2,2758,0,0,0,2440400
134.9,4,6718,0,1,0,7229900
54.4,1,3735,1,1,0,876100
67.3,2,3029,0,1,0,1607400
75.9,2,4648,1,1,0,3917700
74.4,4,4243,1,1,0,10824300
81.8,3,4615,0,1,0,2148400
87,2,5956,0,1,0,1602900
79.1,3,4401,0,1,0,2385400
53.5,2,4051,1,0,0,3963200
110.6,4,6324,1,0,0,5603400
88.9,3,5526,0,1,0,7776400
61.9,3,2419,1,1,0,1995400
77.9,2,3603,0,1,1,2995800
70.4,3,5294,0,1,0,1938100
108.9,4,6515,1,1,0,4491900
25.9,1,3564,1,1,0,3132900
63.2,4,3346,1,1,0,2036000
42.1,2,2317,0,0,0,1441300
58.8,2,4194,0,0,0,2956000
95.2,2,5615,0,1,0,8349500
59.4,1,3740,0,1,0,1221000
33.3,2,2265,1,0,0,2781300
101.2,3,6016,0,1,0,5348900
62.7,5,4421,0,0,0,540600
78.5,3,3490,0,1,0,2547100
87.2,5,4291,0,0,0,710800
90,4,3708,1,1,0,3387800
30.8,1,3101,0,0,0,1327000
34.6,2,1711,1,0,0,2111500
97.3,3,4241,1,0,0,8670500
36.3,2,3527,1,1,0,4074300
66,2,3109,0,0,0,1195600
86.6,3,6402,1,0,0,2342400
103.1,4,5752,0,0,0,2707800
110.9,4,6534,0,1,0,2228100
52.2,2,3172,0,1,0,2751400
44.3,2,3049,1,1,0,800300
54.5,3,2879,0,1,0,1680600
55.2,2,2620,1,1,0,1879300
84,4,3566,1,0,0,1678100
79.6,3,4033,0,1,0,350600
30.6,2,1926,1,0,0,1460500
71.4,3,3183,0,1,0,4470100
141.5,5,7100,0,1,1,16364400
78.9,3,5507,0,1,0,2714400
72.3,2,3709,1,0,1,1872400
82.7,3,4165,1,1,0,6559400
48.1,2,2818,0,0,0,4149000
37.8,1,2405,0,0,0,4131900
57.8,3,3478,1,1,0,1853300
82.6,3,4805,1,1,1,3549900
114.7,3,5458,1,0,0,4863900
113.8,3,6746,0,1,1,226900
43.7,2,3539,1,0,0,2712200
75.3,2,3718,0,0,0,6363900
71.8,2,4086,1,1,0,3100600
38.3,5,2069,0,1,1,903400
55.3,2,3210,0,0,0,983600
90,3,5228,1,0,0,3429000
54.9,2,5101,1,1,0,2705600
83.9,3,4588,1,1,0,3156200
72.4,3,3260,0,1,0,1913800
88.8,3,4674,0,1,0,464300
103.8,4,5770,0,1,0,10028200
38.8,2,3540,0,0,0,2996000
81.7,3,4052,0,1,0,1310900
59.2,2,1725,1,0,0,2647200
59.6,3,2814,1,1,0,2410900
42.8,2,2324,1,0,0,4153700
69.4,3,3497,0,1,0,2717100
52.4,2,2600,1,0,0,6215800
95,3,4134,0,0,0,4921400
51.4,2,3265,1,1,0,4037200
59.9,2,3519,0,0,0,1896300
52.8,2,3840,1,1,0,1427900
62.9,3,4140,0,0,0,922300
108.9,3,5771,0,1,0,7595900
50.3,2,3237,0,0,0,2507100
39.1,1,3708,1,1,0,4378600
74.5,5,3924,1,1,0,3708000
26.6,2,2820,0,1,1,2119900
62.1,2,3881,0,1,0,2789700
78.5,2,3843,0,1,0,3876500
64.6,2,4291,0,0,0,2430500
103.1,3,6607,1,0,0,1956200
84.2,3,3789,1,0,0,1944800
93.9,3,5556,0,1,0,2438800
23.4,1,1555,1,0,0,3231100
60.8,3,2850,0,0,0,7818800
87.6,3,5048,1,0,0,3188400
23,1,2835,0,0,0,804100
58.4,2,5423,0,1,0,4588800
28.4,1,3369,0,1,0,815800
74.1,2,2895,0,1,0,2940700
83.3,2,4095,1,1,0,2566700
54.5,1,1723,1,0,0,3161200
60.8,3,3593,0,0,0,2545800
52.5,2,3819,0,0,0,2975400
31,2,2535,0,1,1,2347500
56.2,2,3207,0,0,1,2767600
64.3,2,4246,1,0,0,5556900
81.6,3,4381,1,1,0,2057000
73.5,3,2982,0,0,0,1223100
120,4,6585,0,1,0,5219200
65.8,2,2627,1,0,0,3812600
79.9,3,3417,0,1,0,1001900
59.5,2,4966,1,1,0,762100
33.3,1,3062,0,0,0,2011000
59.1,2,3431,1,1,0,3595300
55.7,2,2548,1,0,0,4344500
59.1,3,2908,0,1,1,2121700
58.8,2,4350,1,0,0,4670900
87.3,4,4072,0,1,1,2265100
71,5,2800,1,1,0,1823500
60.4,2,3133,0,1,0,2833200
73.5,3,4731,1,1,0,4311300
11.9,1,568,1,0,1,1461600
77.1,2,5769,0,1,0,3633700
82.3,2,3631,0,0,0,2765300
36.6,1,1697,1,1,0,1572300
54.2,2,3790,1,1,0,2590200
48.5,2,2714,0,0,0,4433000
54.2,1,3368,0,1,1,1170500
59.1,3,3178,0,0,0,9189900
87.9,4,4248,0,0,0,1589300
56.2,3,2534,1,1,0,2877800
50.3,2,3279,0,1,0,2010700
79.7,3,4451,1,0,0,3029700
44.4,1,2978,0,0,0,2920400
24.2,5,1531,0,0,0,640300
64.5,2,3166,0,1,0,1690400
89.5,3,6233,0,1,0,4574000
92.2,2,4705,0,1,1,2826900
82.2,3,4476,1,1,1,3896900
71.6,3,3727,0,0,0,1984400
73.3,3,3932,1,1,0,4147400
54.9,2,2986,0,0,0,1870800
123.4,4,6420,0,1,0,1286800
72.4,3,4309,1,1,0,4993100
81.1,3,4541,0,1,0,1325100
38.5,1,2137,0,1,0,3383500
40.4,2,1878,1,0,0,1885900
125.5,5,6605,1,1,0,6424500
70.5,3,3856,0,1,0,2310200
99.7,3,5218,1,0,0,7461600
66.2,5,3541,0,0,0,2256600
54.9,5,3727,1,0,0,2579500
24.4,1,1602,1,0,0,1486300
66.5,3,4287,0,0,0,3000100
59.2,3,2994,0,1,0,4012200
49.3,2,3640,0,1,0,2369800
45.1,2,2551,0,0,0,3134500
37.6,5,2983,0,0,0,3937900
72.7,2,2311,0,0,0,2276100
77.8,2,5037,0,1,0,3216600
72.5,5,5957,1,1,0,4620500
63.8,3,2488,1,1,0,3626100
70.9,2,4000,1,1,0,2370800
20.7,1,2894,1,0,0,3109800
112.9,4,6238,0,0,0,6922700
56.9,5,2664,1,1,0,2500500
37.6,2,623,0,0,0,2191200
92.2,3,4008,1,1,0,3138100
48,5,1515,0,0,0,2566500
72.8,3,4521,1,1,0,4383600
59.7,3,2556,0,0,0,1688600
44.2,2,2005,0,0,0,1074600
73.7,2,4519,0,0,0,1438300
69.1,3,3619,0,1,0,4790400
68.8,3,4147,0,0,0,3972700
44.8,1,4468,0,0,0,2627600
96.5,3,5539,0,0,0,1865500
99.9,3,3678,1,1,0,6955700
98.3,3,5449,1,1,0,5600600
77.2,2,4873,0,1,0,959300
102,4,4891,1,1,0,7595200
44.1,2,2862,1,0,0,1669700
85.6,3,4870,1,1,0,2835800
55.8,1,3866,0,0,0,2185100
96,3,5230,1,1,0,1289500
54.5,3,2989,0,0,1,1289300
59.3,2,4602,0,0,0,5353800
77.4,2,4690,0,1,0,4739000
38.8,2,2772,0,0,0,5284800
83.4,3,4959,0,1,0,1292800
46.6,2,3967,1,1,0,935500
88.7,3,5082,0,0,0,3950200
63.4,2,3210,1,1,0,4354100
63.4,2,4836,0,1,0,2606000
28.9,1,3000,1,0,0,1488000
73.8,2,4294,0,1,0,3803000
73.4,3,3611,0,0,0,9962900
33.1,2,3650,1,0,0,2238800
68.8,2,3081,0,1,0,4805400
67,2,3927,0,0,0,1493000
32.9,1,2710,1,1,0,1558000
58.8,2,3381,0,1,0,2096500
106.4,4,5809,1,1,0,1953500
67.5,3,3416,0,0,0,4124700
41.4,2,3210,0,1,0,1210700
77.6,3,3589,0,0,0,2140600
44.9,2,1832,1,0,0,1626400
74.6,3,4032,1,1,1,792600
34.7,1,2372,1,0,0,2044900
92.9,4,5098,0,0,0,1262700
70.4,2,3803,0,1,0,3704300
38.8,2,3453,1,1,0,1702300
102,3,4418,0,0,0,9968600
82.2,3,3612,0,1,0,5044900
70.9,3,4245,0,1,0,2827000
41,1,2316,0,0,0,2560700
88,4,4310,1,1,0,4932700
49,2,3555,1,0,0,5419900
78.5,2,3967,1,1,0,3630200
96.5,4,4133,1,1,0,1333200
53.9,2,3422,0,1,0,2343300
70.1,2,4394,0,0,0,4525900
67.8,4,5096,0,0,0,4434600
28,1,1432,1,0,0,1790600
52.9,1,5242,0,0,1,1592000
40,2,2584,0,0,0,2038900
57.8,2,2276,0,0,0,2175200
57.4,5,3763,0,1,0,2619000
31.5,5,2604,0,0,0,712400
31.9,2,1447,1,1,0,4284000
84.6,3,5118,0,0,0,3398000
165.2,4,8113,0,1,0,7552200
79.2,3,4497,0,0,0,4680800
89.2,3,3941,0,1,0,3955200
39.6,2,1690,0,0,0,2781800
64.3,5,3223,1,1,0,3064400
40,2,2536,0,1,0,2224300
98.8,3,5663,1,0,0,6291900
34.5,2,1291,1,0,0,827500
62.5,2,3714,0,0,0,957000
41.2,2,1916,1,1,0,2140100
91.6,3,6512,1,0,0,3052400
85.5,4,5852,0,1,0,4248300
67.5,3,3811,0,0,1,2547000
76.2,2,3375,1,1,0,1097200
61.2,2,2330,0,0,0,9197400
75.6,2,3443,1,1,0,1206300
95.7,3,4779,1,1,0,1322200
32.9,2,2657,0,0,0,628300
102.2,4,6080,0,1,0,12408300
44,2,2623,0,0,0,2575400
80.8,3,3957,1,1,1,2290900
98.8,3,5531,1,0,1,615300
51.4,2,2537,0,0,0,3027200
74.1,2,2635,1,0,0,1117200
54.6,5,2892,1,0,0,1407400
71.5,2,5311,0,1,0,1775200
51.3,2,3671,1,1,0,2529000
42.4,1,2926,0,1,0,1676300
50.4,2,2655,1,0,0,1488300
69.6,3,3782,0,1,0,2301000
76.9,4,3642,1,1,1,668700
98.7,3,6356,1,0,0,4041400
36.2,1,923,0,0,0,3495800
93.8,3,4399,0,0,0,3927800
51.2,5,3680,1,1,0,2078600
40.2,1,2815,0,1,0,1177000
119.5,4,6305,0,0,0,5692300
75.6,3,3620,1,1,0,3094500
56.5,2,4397,0,1,0,773700
98.8,3,4577,0,0,1,4015800
71.4,3,4520,1,0,0,1638900
60.1,2,4696,0,1,0,2077000
52.3,2,2646,0,0,0,2828700
93.3,3,6890,0,1,0,5120300
34.1,2,1988,0,0,0,1796300
58.9,3,3588,0,1,0,2643500
94.3,3,4817,0,1,1,1252400
69.2,2,4593,1,0,0,2012100
80.4,4,5411,0,1,0,3127600
47.2,2,1492,1,0,0,3491000
55.4,3,4731,0,0,0,1182600
60.9,2,2332,1,0,0,2055900
97,3,4405,1,1,0,8148100
59.6,3,5353,0,1,0,1525800
49.8,2,2723,0,1,0,2228000
46,2,5134,1,1,0,1565300
67.8,3,3795,1,1,0,7401800
24.9,2,2629,0,0,0,3544800
109.6,4,4549,0,0,0,3156900
61,2,3971,1,0,0,3813900
27.4,2,1775,1,0,0,2463400
71.6,3,3393,0,1,0,3897900
61.6,2,3412,0,0,0,3500300
32.5,1,3182,1,0,0,5248700
57.8,3,3884,0,0,0,1410100
62.1,2,2605,1,1,0,2738200
84.2,3,5096,1,0,0,4755300
70.3,2,3567,1,0,0,1881700
50.4,5,3084,0,0,0,2318500
39.8,1,4039,0,0,0,1258300
37.2,2,2736,0,1,0,2895700
56.5,2,2539,0,0,0,2564400
74.9,2,3432,0,0,0,403700
56.4,2,4926,1,0,0,2380500
120.9,5,5898,0,0,0,7380200
35.6,2,945,0,0,1,865200
61.1,3,4704,1,1,0,3835000
27,2,2038,0,0,0,3097600
83.1,3,4817,1,0,0,1292000
28.9,1,1515,1,0,0,2555600
43.4,2,3079,0,1,1,3347500
56.2,2,3115,0,0,0,1703900
56.7,2,3722,1,0,0,2628900
36,2,2928,1,0,0,2579800
61.4,2,2392,1,1,0,2919200
132,5,6396,0,0,0,7188900
33.5,1,1228,0,0,0,713000
55.3,5,3211,1,1,0,945300
68.2,2,4414,0,1,0,2753100
38.9,2,2539,0,0,0,1156400
33.6,1,1354,1,0,0,1570600
57.6,2,2655,0,1,0,3517100
75,4,4209,0,0,0,2522900
63.8,3,3494,0,0,0,3390800
58.3,2,1997,1,0,0,4348300
50.8,2,2479,1,0,0,1784000
136,5,6430,1,0,1,1795100
93.1,3,5344,0,0,0,6820900
60.6,2,2975,1,0,0,3906500
35.8,2,1832,1,1,0,2046300
54.2,2,2995,0,0,0,4641100
59.2,2,4438,0,1,0,3918700
58,2,3063,0,0,0,1936900
81,3,3989,1,1,0,2046400
52.8,2,2359,1,0,0,1638500
43.7,2,3296,0,1,0,5102300
51.5,2,2023,1,0,1,1166400
67.7,2,2857,1,0,0,8803700
94.1,3,5021,1,0,0,5615900
70.3,3,2569,1,0,0,850700
105.7,4,6057,0,0,0,5504700
104.1,6,5010,0,0,0,4402900
59.4,1,3836,1,1,0,3683000
38.2,2,3036,0,1,0,3813800
68.2,3,3756,1,0,0,1688900
64.9,2,3532,0,1,0,2522900
40.5,5,2343,0,1,0,1099100
64.1,5,2948,1,1,0,1953700
39.1,1,2829,0,0,1,884700
55,5,5048,0,1,0,1087300
75.8,3,3651,0,1,0,2148700
103.1,4,5945,1,0,0,4065700
46.5,2,2489,0,0,1,3254200
59.8,1,2111,0,1,0,3216400
64.6,4,3713,1,1,0,924400
40.3,2,2674,1,0,0,913900
95,4,3900,0,0,0,5379600
87,3,4279,0,1,0,1514400
61,2,4064,1,0,1,1273900
105.2,4,6466,1,0,0,2751900
67.8,3,4221,0,0,0,7113700
58.1,2,3591,1,1,0,2121000
66.3,2,2707,0,0,0,4171300
37,2,2378,0,1,0,2913400
56.2,2,2619,1,1,0,2889500
61.3,2,2639,0,1,0,893100
63.5,2,4236,0,0,0,1857600
59.7,3,3851,0,1,0,4292100
78.6,2,5181,1,0,0,1562200
31.8,2,2456,0,1,0,1161700
83.7,3,5874,1,1,0,5594600
55.7,2,3336,0,1,1,3101300
47.9,1,2975,0,1,0,4812300
36,1,1936,1,0,1,1979100
83.6,5,4602,1,1,0,1070700
68.1,2,4313,0,1,0,2275400
41,2,2962,1,1,0,1214800
72.2,3,3166,1,1,0,4564600
56.9,1,3135,0,0,0,2997100
69.3,3,4941,0,1,0,4024800
67.8,2,4869,0,0,0,5563500
52.4,1,1769,0,0,0,1804400
75.9,4,4074,1,1,0,1072400
111.7,3,6052,1,1,0,2610100
79.8,3,4228,1,0,0,2068100
88.3,3,5159,1,1,0,1870900
64.5,2,3096,1,1,0,1434100
62,2,3335,1,1,0,901300
59,2,3282,1,1,0,1199900
76,2,2498,0,1,0,7865900
84.2,4,4723,1,1,0,2784100
48.7,2,4170,0,1,0,1207400
68.3,2,4912,0,1,0,3891300
85.1,3,4942,0,1,0,1707400
41.7,2,1580,0,0,0,2064500
47.6,1,3018,0,1,0,1818500
64.5,3,4381,0,1,0,1193500
32,2,2481,1,0,0,2564100
82.4,4,4450,0,1,0,325900
41.5,2,2557,0,0,0,2923300
66,5,3870,0,1,0,3433700
84.2,3,4490,0,1,0,6065500
94.6,3,3966,1,0,0,3026000
111.4,4,4727,0,0,1,8712400
74.4,4,2710,0,0,0,3841500
47.4,2,4106,0,0,0,3055800
58.8,2,4482,1,1,0,3252200
39.6,2,2276,0,0,0,1788700
49.8,2,4675,1,1,0,3006700
64.8,2,3419,0,1,0,1546800
63.4,2,4903,0,1,0,3828600
92,3,4013,0,0,0,1354800
118.4,4,4959,0,1,1,4609800
68.3,3,5313,1,1,0,878100
82.2,3,4049,0,1,0,2929100
67.9,2,3919,1,0,0,2089800
89.9,2,4623,1,1,0,997900
109.7,4,4759,1,1,1,5188000
45.2,2,2187,1,0,0,5042100
65.1,3,4014,1,1,0,3489700
80.9,3,4234,1,1,0,5079400
67.6,3,3912,1,0,0,1493400
55.8,3,3918,0,0,0,4277000
47.3,1,2876,0,1,0,1881500
84.9,3,4476,1,1,0,2529000
35.4,2,2141,0,1,1,1983200
77.8,5,3017,1,1,0,2553500
75,3,4102,1,1,0,3826300
44.7,1,2831,1,1,0,2167300
42.6,2,2727,0,1,0,3013800
69.2,2,3701,1,1,0,1390900
101.7,4,5279,0,1,0,3010600
95.1,3,4847,0,1,0,6494700
45.5,2,3436,0,0,0,2788300
50.3,1,3576,0,0,1,2801100
95.8,5,5489,0,1,0,2342900
48.6,2,3338,0,0,0,1402300
72.8,3,4407,1,0,0,1482100
47.6,2,3167,0,0,0,2042400
63.4,2,2267,1,0,0,3717000
66.1,2,4588,1,0,0,1316700
53,5,4128,1,0,0,1684700
38.8,5,2595,1,0,0,2775200
60.6,2,4047,0,1,0,2410900
67.2,5,5144,0,1,0,1319100
64,2,4520,0,1,0,3359300
30.6,2,1215,0,1,0,2063700
53.3,2,3706,0,0,0,5034400
51,2,3513,0,1,0,2150100
82.4,3,4816,0,1,0,1530000
55.5,2,2621,0,0,0,4383100
55.9,2,3306,0,1,0,975000
87.7,3,4670,1,1,0,2342500
99.4,3,6431,1,0,0,1812700
63.9,2,2815,0,0,0,2098500
74.6,3,1755,0,0,0,2317500
66.7,3,3969,0,1,1,1011800
52,2,1376,1,0,0,3043700
56,3,2702,0,1,0,1632200
32.4,2,2250,1,1,0,2524600
75.8,3,3359,0,0,0,3585900
70.8,2,4220,1,1,0,1571600
114.5,3,6210,1,0,0,7018600
57.6,2,3305,1,1,0,1665800
54.3,2,4577,0,1,0,1704200
62.9,2,5125,1,0,0,2521200
60.2,2,3352,1,0,0,2620400
19.4,1,2054,1,0,0,1974500
49.9,2,3212,0,1,0,3619200
59.4,3,3578,0,0,0,2670500
85.4,3,4371,0,1,0,4396800
38.4,1,2460,0,0,0,3637300
47.6,2,3479,1,1,0,1367000
40.1,2,3188,0,0,0,2439200
74.5,2,3979,0,0,0,3677900
56.2,2,3432,1,1,0,1387700
32.2,1,2195,1,1,0,2913700
46.8,2,3056,1,1,1,1372600
61.2,2,3360,0,0,1,1342800
49.4,2,2110,0,1,0,1601600
42.7,2,2508,1,1,0,1153000
50.8,2,2863,0,1,0,1358400
54.3,2,3001,0,0,0,3172600
77.2,3,4579,0,0,0,4252900
115.8,4,5961,0,0,0,9915800
104,3,7064,1,0,0,3188600
65.5,2,2869,0,1,0,828600
78.8,3,4803,0,1,1,3185800
65.8,3,3401,1,0,0,2245000
41.6,1,1302,1,1,0,3836300
38.3,3,2789,1,1,0,3289000
123.9,4,5762,0,0,0,4396600
86.6,4,5010,0,1,0,2592900
70.1,2,4864,1,1,0,5774800
63.7,2,3770,0,1,0,2207900
134.8,5,5443,1,1,0,6246400
64.9,2,3826,0,1,0,1723200
34,1,2052,0,0,0,2752200
48,2,3430,1,0,0,1754300
112.8,3,5385,0,1,0,4836400
108.3,6,6002,1,1,0,5255200
120.9,4,5755,0,1,0,4351200
84.5,3,4992,1,1,0,8490600
54.4,2,2175,0,0,0,1739100
65.5,3,4375,0,0,0,1280200
111.8,5,4965,1,1,0,1626800
63.1,2,3369,1,0,0,4008900
67.4,3,5829,0,0,0,825600
61.5,2,3564,1,0,0,4446500
59.6,2,5325,1,1,0,2944500
52,2,2945,0,0,0,4199500
93.8,3,4606,1,1,0,3157400
71.3,3,3609,0,1,0,1620100
59.6,3,3786,0,0,0,4008100
31.6,1,2402,0,0,0,2528700
71.9,4,2898,0,1,0,2157000
95.2,3,2538,1,1,0,2997700
36.6,1,3268,1,0,0,3856900
72.2,3,4497,1,1,0,4092300
61.7,3,3538,0,1,0,978900
100.7,4,6673,1,1,0,3074200
62.9,2,3841,1,1,0,1971700
45,2,2569,0,0,0,1321200
54.1,3,3139,0,0,0,2519600
83.2,2,4901,0,1,0,1992700
59.9,2,4447,1,1,0,1782700
68.3,2,4042,1,1,0,2959000
47,2,3494,0,0,1,949000
57.9,2,3262,1,0,0,2784500
64.7,3,3293,0,1,0,3348200
57.4,2,2918,0,0,0,5005300
69.7,2,4785,0,1,0,6749000
114.9,5,5788,0,1,0,2576000
76.4,3,4824,0,1,0,1906400
64.9,3,4679,1,1,1,3493000
87.6,3,4639,0,0,0,5239000
78,2,4084,0,1,0,5007300
48.9,2,2729,0,1,0,2584600
80,5,3438,0,0,0,1919100
64,5,4009,1,0,0,6911100
113.7,5,4518,1,1,0,2966000
45.5,2,3147,0,1,0,3534800
83.7,4,4212,0,0,0,843300
88.6,3,4528,0,1,0,2353600
54.3,2,4585,1,0,0,2544300
59.6,1,3586,0,0,1,2086500
69.1,2,5458,0,1,0,4437200
75.3,3,4786,1,0,1,3928600
96.8,2,5539,0,1,0,3658600
49,2,2269,1,1,0,1886600
73.4,2,4707,0,1,0,2900200
90.4,3,4606,1,1,0,474100
45.1,1,2458,1,0,0,2105000
29,5,1839,1,0,0,2964400
27.1,1,1761,0,1,0,1858000
47,2,2925,0,0,0,2832300
83.9,3,4294,1,0,0,4587800
70.1,3,2557,0,0,0,4727100
47.5,2,3843,1,1,0,2907400
61.1,2,4105,1,1,0,1120500
18.8,1,2283,0,0,0,2923900
42.3,5,2986,0,1,0,922200
60.2,2,3356,1,0,1,3950100
51.5,2,2479,0,1,1,1258800
51,3,3702,0,1,0,3945100
52.1,2,2843,1,1,0,3024200
80.7,2,3906,0,1,0,3365000
73.8,2,3213,0,1,0,6243700
29.4,1,2083,0,1,1,1837500
51.4,2,2630,0,0,0,2548800
67,5,2977,1,0,0,3010900
46,3,3799,1,0,0,999600
46.8,2,2804,0,0,0,1786700
53,2,2913,0,0,0,2145200
71.7,2,4861,0,0,1,2437000
59,2,2421,1,1,1,2725900
75.3,4,4579,1,1,0,7756000
63.3,2,3412,0,1,0,3370500
51.5,2,3390,0,0,0,2867900
101.3,3,5679,1,1,1,3199700
86.5,5,4886,0,0,0,4354300
97.8,3,4553,1,1,1,8688800
31.4,1,1400,1,0,0,1913300
75.2,3,3713,0,0,0,529600
48.4,2,2998,0,0,0,1751200
61.6,2,3753,1,0,0,3238200
46.9,1,4083,0,0,0,4892900
72.2,2,4066,0,1,0,1749400
60.8,2,3138,1,1,0,3717300
49,2,3737,0,1,0,3119100
89,3,4434,0,1,0,2488200
50.5,5,2289,1,0,0,6508500
73.5,3,3349,0,1,0,2111900
88.7,3,5591,0,1,0,2369300
69.1,3,3623,0,1,0,1748600
34.7,2,1800,1,0,0,4011100
80.9,2,3830,0,1,0,2657200
77.2,3,3247,0,0,0,7434500
62.7,2,3934,1,1,0,3994700
64.8,3,4593,0,1,0,9009900
43.5,1,2883,0,1,0,4659800
70.9,3,4621,1,1,0,3554300
55.6,2,3708,1,1,0,2275600
55.9,1,3758,1,0,0,2149100
71.9,3,3411,1,1,0,3322700
101.6,3,6240,1,1,0,3003400
60.1,1,4742,0,1,0,2997200
56,2,2879,1,0,0,1342900
108.5,4,7022,1,1,1,3263900
85.1,2,3152,0,1,0,2620100
104.3,3,6244,1,1,0,1029400
63.1,2,3909,1,0,0,927500
99.1,5,5867,0,1,1,3321700
67.7,2,5309,1,1,0,4231500
59.4,5,2929,0,0,0,1243400
41.5,2,1492,1,1,0,2302300
62.8,5,2913,0,0,0,2840300
38.3,2,2598,1,0,0,2221800
89.2,4,2789,0,1,0,5817800
85.4,4,4449,1,0,0,4909800
43.1,2,2103,1,1,0,1729800
76.8,3,5063,0,0,0,1633600
54.1,2,2942,1,1,0,4199900
63.5,2,3784,1,1,0,1565800
66.6,3,3449,0,1,0,2383200
71.3,2,3050,0,0,0,2903700
66,3,3935,1,0,0,2857200
71.9,2,4404,1,0,0,1258400
65.9,3,3620,1,1,0,956300
34.8,2,3391,0,1,0,4628700
32.3,2,1281,0,0,0,1511900
41.9,1,2064,1,1,0,5362700
84.7,4,4275,0,0,1,1312200
40.7,2,1659,1,0,0,1910200
22.4,2,2339,0,0,0,747600
38.9,2,3483,0,1,0,1830100
86.6,3,5123,0,1,0,1336800
70.6,2,1614,1,0,0,2728100
79.2,3,3885,1,1,0,597800
59.2,2,2496,1,1,1,5313700
57.4,3,2856,0,0,0,1612100
90.1,3,3747,1,1,0,1721200
77.1,2,2920,1,1,0,4012000
39.7,2,3524,1,0,0,2890800
54.2,2,2851,0,1,0,3150600
57.6,2,3926,0,0,0,3718900
46.6,2,3454,1,0,0,3903700
104.6,5,6643,0,0,0,2092800
68.9,5,2842,1,0,0,3117500
42.5,2,3227,1,1,0,5138200
57.4,2,2833,1,0,1,2407200
81.8,3,3333,0,0,0,3763600
58.1,2,1664,0,1,0,1859100
81.4,2,4126,0,1,0,6131600
61,5,2827,0,0,0,1404400
77.8,2,4562,0,1,1,3607400
67.9,4,3738,0,0,0,1821000
51.5,2,3117,0,0,0,3761700
79.2,4,4692,1,1,0,4441400
37.1,1,3180,0,1,0,1364000
41.5,1,1797,1,1,0,654400
128.9,3,8030,0,0,0,4166900
56.4,2,3561,0,1,0,1514700
66,2,3626,1,0,0,2313700
46.9,1,3748,1,0,0,2015800
123,4,4874,0,1,0,2745900
36.1,2,2329,1,1,0,2887800
42.9,3,3829,0,1,0,4282200
65.5,2,3497,0,1,0,5133700
96.1,5,5166,0,0,0,1908000
46.7,3,2945,0,1,0,1528900
19.5,1,731,1,0,0,2001400
90.2,4,4620,0,0,0,1716700
64.8,3,4667,0,0,0,4064400
48.4,2,1667,0,1,0,2236400
38,1,1337,0,0,0,2024900
60.8,2,3748,1,0,0,1384600
34.5,1,2994,0,1,0,4305600
37.6,1,1825,0,0,0,442800
42.5,2,3866,1,0,0,1463000
53.9,1,4251,0,1,0,1808700
44.5,2,2464,1,0,1,1551700
90.9,3,4825,1,1,0,921600
51.6,2,1360,0,1,0,1513800
75.1,4,5610,0,1,0,1635500
64.6,3,3440,0,0,0,4123600
